personid,age,hisp,PriceCategory,married,MyBestBuy,hhincome,appliances,Warranty,familysize,productgeneration,newcustomer,weekend
37515010,66,0,17,1,1,71.545044,1,1,4,10,1,1
31833010,66,0,16,1,1,71.764,1,0,3,10,1,0
31833020,60,0,14,1,1,71.764,0,1,4,8,1,0
20139010,68,0,16,0,1,71.894592,0,0,2,10,1,1
45181010,68,0,17,0,1,71.940002,1,1,2,9,1,1
17003010,65,0,11,1,0,72.087997,1,1,3,6,1,1
84482010,68,0,12,1,1,72.120003,1,1,3,7,0,0
14959010,67,0,12,1,1,72.216003,1,0,3,7,0,0
14959020,67,0,12,1,0,72.216003,1,0,4,7,1,1
46558010,66,0,15,1,0,72.363998,0,1,4,10,1,0
45329010,66,0,12,1,0,72.388,1,1,3,7,1,0
11590020,65,0,12,1,1,72.404373,1,1,3,8,1,0
39319030,71,0,17,1,1,72.464508,1,0,3,10,0,1
39319020,66,0,12,1,0,72.464508,1,1,3,8,1,1
17933010,67,0,12,1,1,72.536003,0,1,3,7,1,0
17933020,67,0,12,1,1,72.536003,1,1,3,7,1,0
75924030,72,0,17,1,1,72.795998,1,1,3,10,0,1
55720010,65,0,14,1,1,72.860001,1,0,3,9,1,1
55720020,69,0,16,1,1,72.860001,1,0,4,10,1,0
36819010,67,0,13,0,1,72.907997,1,1,1,9,0,0
59929030,69,0,12,1,1,72.959999,1,1,3,8,1,1
21169040,69,0,11,1,0,73.008003,1,1,4,7,1,0
85184040,69,0,16,1,1,73.060913,1,0,3,10,0,0
12445040,70,0,12,1,1,73.075996,1,0,3,7,0,0
43809010,67,0,17,1,1,73.206001,1,1,4,11,1,0
43809020,68,0,17,1,1,73.206001,1,1,4,11,1,1
22544020,65,0,12,1,0,73.356003,1,1,4,8,1,1
22544010,65,0,12,1,1,73.356003,1,0,3,7,1,1
48868010,66,0,13,1,1,73.42794,1,0,4,8,1,1
48868020,65,0,9,1,1,73.42794,1,1,3,6,0,0
45612020,67,0,12,1,0,73.459999,1,1,4,7,1,0
45612010,65,0,14,1,0,73.459999,1,1,3,8,1,0
57588010,67,0,12,1,1,73.5,1,1,3,8,1,0
78478020,67,0,17,1,1,73.505989,1,1,4,10,0,0
78478030,71,0,16,1,0,73.505989,1,0,4,10,1,0
14137020,68,0,12,1,0,73.692001,1,1,4,8,0,1
51479010,66,0,16,1,0,73.972,1,1,4,10,0,1
36753010,62,0,12,1,0,73.987999,0,1,4,7,1,1
36753040,70,0,8,1,1,73.987999,1,1,4,6,1,0
61148020,69,0,12,1,1,74.199997,1,1,3,8,1,0
78381010,69,0,12,1,0,74.255775,1,1,3,8,1,0
40870010,65,0,15,0,0,74.300003,1,1,1,10,1,1
76974010,67,0,17,0,0,74.370003,1,0,1,9,1,1
24065040,70,0,14,1,1,74.440002,1,1,4,9,1,1
24065010,68,0,17,1,1,74.440002,1,0,3,11,0,1
16846040,69,0,8,0,1,74.559998,1,0,2,6,1,0
56936010,66,0,12,0,0,74.800003,0,1,2,8,1,0
18508010,65,0,17,0,0,74.800003,1,0,1,11,0,0
83747010,68,0,17,1,1,74.975998,1,1,4,11,1,0
43912010,68,0,15,1,1,75.087997,1,1,3,9,0,0
80661010,65,0,12,1,1,75.316002,1,1,3,7,1,0
77940020,68,0,14,1,0,75.413002,1,0,4,9,1,0
77940030,72,0,17,1,1,75.413002,1,0,3,9,1,0
22243010,69,0,17,1,1,75.648003,1,1,4,10,1,1
22243020,68,0,17,1,0,75.648003,1,1,3,9,0,0
85319010,65,0,12,1,1,75.676003,1,1,3,7,0,0
39411030,70,0,17,1,1,75.800003,1,1,4,10,0,1
39411020,68,0,12,1,0,75.800003,1,0,3,8,1,0
44135040,73,0,13,1,1,76.019997,1,1,3,8,1,0
44135010,66,0,17,1,1,76.019997,1,1,3,11,1,1
72004020,67,0,12,1,0,76.093765,1,1,4,8,1,0
72004010,66,0,12,1,1,76.093765,1,1,4,7,1,1
85625010,65,0,12,1,1,76.099998,1,1,3,7,1,0
60965020,68,0,14,1,0,76.112,1,1,4,9,1,1
60965010,67,0,17,1,0,76.112,1,0,3,10,1,1
42005010,67,0,17,1,0,76.160004,1,0,4,9,1,1
13814040,55,0,13,1,0,76.300003,0,1,4,8,1,1
73604040,70,0,17,1,1,76.468002,1,1,4,10,1,0
73604010,65,0,17,1,0,76.468002,1,0,4,9,0,0
37865030,74,0,12,1,1,76.528999,1,0,3,7,1,1
60347020,68,0,12,1,0,76.552002,0,1,4,8,1,1
60347010,69,0,12,1,1,76.552002,1,1,3,7,0,0
77204010,65,0,12,1,0,76.559998,1,0,4,8,1,0
39370010,65,0,14,1,0,76.561996,0,1,3,8,1,1
47726030,70,0,16,1,1,76.946999,1,0,3,9,1,0
48471010,63,0,16,1,0,77.043808,1,0,4,10,1,1
14212010,67,0,14,1,1,77.085999,1,0,4,9,1,1
14212020,67,0,14,1,1,77.085999,1,1,3,9,1,0
34668020,65,0,13,1,0,77.103996,1,1,4,8,1,0
50376040,69,0,10,1,1,77.300003,1,1,3,7,1,0
43047020,67,0,12,1,0,77.531998,1,1,4,7,1,1
87363030,69,0,17,1,1,77.612,1,1,4,11,1,1
77969010,65,0,13,1,0,77.849998,1,1,4,8,0,0
50182020,69,0,13,1,0,77.876999,1,1,4,8,1,1
50182010,68,0,13,1,1,77.876999,1,1,4,8,1,0
47392010,68,0,15,1,1,78.306,1,1,4,8,1,0
12274020,65,0,16,1,0,78.400002,1,1,3,10,0,1
12274010,65,0,17,1,1,78.400002,1,1,4,11,0,0
75060020,67,0,17,1,1,78.489998,0,1,4,11,1,1
81814010,66,0,16,1,1,78.5,1,1,3,10,0,0
24005010,68,0,12,0,1,78.564003,1,1,2,7,1,0
84039010,68,0,12,0,0,78.849998,1,0,2,8,1,0
50903010,65,0,17,0,1,79.175003,1,1,2,11,1,0
46012010,66,0,12,1,1,79.496773,1,1,4,8,1,1
45505020,66,0,8,1,1,79.531914,1,1,4,6,1,0
45505010,62,0,12,1,1,79.531914,0,1,3,7,1,0
33643040,71,0,11,1,0,79.568001,0,0,3,6,1,0
33643010,69,0,15,1,0,79.568001,1,0,3,10,1,1
87614020,66,0,12,1,1,79.638,1,0,4,7,1,0
87614010,65,0,15,1,1,79.638,1,1,4,9,1,0
16484030,73,0,16,1,1,79.739998,0,1,4,9,1,1
16484020,63,0,17,1,1,79.739998,1,1,4,9,0,0
86024010,65,0,17,1,0,79.800003,1,1,3,11,1,1
44604020,67,0,12,0,0,79.847267,1,1,1,8,1,0
75412030,71,0,16,1,1,79.884003,0,1,4,10,1,1
75412020,67,0,17,1,1,79.884003,1,1,3,9,1,1
48327010,62,0,8,1,1,80.227997,0,1,3,6,1,0
13176010,65,0,17,1,0,80.300003,1,1,4,11,1,0
53871020,68,0,11,1,1,80.311996,1,1,4,7,1,1
60428010,66,0,17,0,1,80.316002,1,1,2,11,0,1
80115010,68,0,12,1,1,80.400002,1,1,4,7,0,1
57627010,66,0,14,1,0,80.410332,1,1,4,8,1,0
43292040,71,0,12,1,1,80.470001,1,1,4,7,1,0
43292010,68,0,12,1,1,80.470001,1,1,3,8,0,0
21325010,68,0,16,1,0,80.573997,1,1,4,10,1,0
43298040,70,0,17,1,1,80.695999,1,1,4,10,0,1
75588020,66,0,12,0,1,80.975456,1,0,1,7,1,1
39530010,69,0,13,1,1,81,0,1,3,8,1,0
78828010,65,0,12,1,0,81,1,1,4,8,0,0
78828020,66,0,17,1,1,81,1,0,3,10,1,0
39530020,65,0,17,1,1,81,1,1,4,10,1,0
54395010,66,0,14,0,1,81.104454,1,1,1,9,1,1
52169030,71,0,11,1,1,81.125046,1,1,4,7,1,0
86921010,69,0,16,1,0,81.125999,1,0,4,10,1,0
86921020,66,0,16,1,1,81.125999,0,1,3,9,1,0
76218010,65,0,11,1,0,81.199997,1,0,4,6,1,0
76218040,70,0,10,1,0,81.199997,1,0,4,6,1,0
40913020,65,0,8,1,1,81.275757,0,0,4,5,1,1
15440010,68,0,16,1,1,81.478951,1,1,3,9,1,0
45992010,68,0,16,1,1,81.919998,1,0,3,9,1,1
51405020,66,0,14,1,0,81.935997,1,0,3,8,0,0
51405010,67,0,15,1,0,81.935997,0,0,4,8,1,1
84495020,65,0,12,1,1,82.028999,1,0,4,8,1,1
78748030,71,0,14,1,1,82.221985,1,0,3,9,0,0
37058030,72,0,16,1,1,82.695999,1,1,3,10,1,0
21583010,67,0,12,1,0,82.75,1,1,4,8,1,0
33302030,70,0,17,1,1,82.835999,1,1,3,9,0,0
45944010,65,0,17,1,1,82.851997,1,0,3,10,1,1
33321020,65,0,12,1,1,83.260002,1,1,3,8,1,0
33321010,67,0,14,1,1,83.260002,1,1,4,9,1,1
41229010,67,0,12,1,1,83.480003,1,1,3,8,0,0
20159010,66,0,14,0,0,83.584,1,0,1,9,1,1
15230010,67,0,16,1,1,84.220001,1,1,3,9,1,0
32463010,67,0,12,1,1,84.512001,1,1,3,7,0,1
32463040,69,0,10,1,1,84.512001,0,1,4,6,1,0
84465010,67,0,17,1,0,84.602997,1,1,4,9,1,0
84465020,65,0,12,1,0,84.602997,1,1,4,8,1,0
81287010,69,0,16,1,1,84.73571,0,1,4,10,1,1
81287040,69,0,15,1,1,84.73571,1,1,4,8,1,1
38510010,67,0,11,1,1,85.005997,0,1,3,7,0,1
12162010,67,0,13,0,0,85.024002,1,0,1,9,1,0
33940020,66,0,16,1,1,85.080002,1,1,4,10,1,0
33940030,71,0,16,1,1,85.080002,1,1,4,9,0,0
53856030,71,0,17,1,1,85.188004,1,1,4,10,1,0
20861010,65,0,13,1,0,85.300003,1,1,4,8,1,0
55884020,65,0,16,0,1,85.348,1,1,1,9,0,0
33944030,71,0,16,1,1,85.444,1,0,3,10,1,0
51169020,60,0,12,1,0,85.491997,1,1,4,7,0,0
42946010,65,0,16,1,1,86.332001,1,1,3,9,1,1
75664010,66,0,10,1,0,86.440002,1,1,3,7,0,0
42828010,66,0,14,1,1,86.487999,1,0,4,8,1,1
84199010,67,0,12,1,0,86.699997,1,1,3,7,1,1
84199020,67,0,16,1,1,86.699997,1,1,4,10,0,1
94741010,68,0,14,1,1,87,1,1,3,9,0,0
94741020,65,0,14,1,1,87,1,0,4,9,1,0
20448030,71,0,17,1,1,87.199997,1,1,3,10,0,1
55012030,70,0,17,1,0,87.323997,1,1,4,10,0,0
84246020,66,0,12,1,1,87.484001,1,1,4,8,1,0
22576030,58,0,12,1,0,87.599998,0,1,4,7,1,1
50237010,66,0,12,1,0,87.835999,1,1,3,7,0,0
83860010,67,0,12,1,0,88.432999,1,1,4,7,1,1
33320010,65,0,15,1,1,88.599998,1,0,3,10,0,1
33320020,67,0,12,1,1,88.599998,1,1,4,7,1,1
52191010,67,0,17,1,0,88.734497,1,1,4,10,1,0
52191020,65,0,12,1,0,88.734497,1,1,4,7,1,0
22482010,69,0,12,0,0,88.750214,1,0,1,8,1,1
11907010,65,0,16,1,1,88.861,1,1,3,10,0,1
11907020,65,0,15,1,1,88.861,1,0,3,9,0,0
39257010,66,0,16,1,1,89.230003,1,1,3,9,1,1
14456010,68,0,12,1,1,89.316002,1,1,4,7,0,0
14456020,67,0,12,1,1,89.316002,1,1,3,7,1,0
84648010,67,0,17,1,1,89.928001,1,1,3,11,1,1
79771010,67,0,16,1,0,90.059998,1,1,4,9,0,0
79771020,67,0,16,1,1,90.059998,1,0,4,10,1,0
78010040,69,0,17,1,1,90.459999,1,1,3,10,1,1
49724030,70,0,15,1,1,90.736,0,1,3,8,1,0
49724020,68,0,12,1,0,90.736,1,0,4,8,1,1
44279020,66,0,12,1,1,90.792,0,1,3,7,1,1
44279010,65,0,12,1,0,90.792,0,1,3,7,1,0
54661010,69,0,17,1,1,91.639999,1,0,4,10,1,0
49378020,66,0,12,1,0,92.279999,1,1,4,8,1,1
49378010,67,0,12,1,1,92.279999,1,1,3,7,0,1
84809010,66,0,14,1,0,92.400002,1,1,3,9,0,0
34285010,65,0,13,1,0,92.519997,1,1,4,8,1,0
50488010,59,0,10,1,0,92.599998,0,1,3,6,0,0
50488020,67,0,14,1,1,92.599998,1,0,4,9,0,1
21946040,70,0,16,0,1,92.935997,1,0,1,10,1,0
42286020,68,1,6,1,0,93.475998,0,0,4,4,1,0
42286030,72,1,12,1,0,93.475998,1,1,4,8,1,1
22242010,66,0,17,1,0,93.5,1,1,4,10,0,0
41037040,70,0,14,1,1,93.800003,1,0,4,9,1,0
10004010,60,0,16,1,1,94.103996,1,0,3,9,1,1
50724020,68,0,12,1,1,94.105003,1,1,4,8,0,1
85693010,66,0,16,0,1,94.171997,1,0,1,10,1,0
60353020,67,0,12,1,0,94.487137,1,0,3,7,0,0
60353010,68,0,12,1,1,94.487137,1,0,4,8,0,0
46443020,65,0,14,1,1,94.491997,1,0,4,8,1,1
75035010,68,0,14,1,0,94.639999,1,1,4,9,0,0
81816030,74,0,17,1,1,94.676003,1,1,3,9,0,1
81816020,66,0,13,1,0,94.676003,1,0,3,9,1,0
60403030,58,0,12,1,0,94.720001,1,1,3,7,1,1
51476030,70,0,12,1,1,95.043999,1,1,4,8,1,1
51476020,69,0,17,1,0,95.043999,1,1,3,10,1,0
34836010,59,0,17,1,1,95.5,1,1,3,11,0,1
36445010,64,0,6,1,1,95.54422,1,1,3,4,0,1
45695010,67,0,16,1,0,95.757027,1,0,4,10,1,0
80163010,68,0,13,1,1,96.005325,1,1,4,8,1,0
80163040,74,0,12,1,1,96.005325,1,1,4,8,1,0
54616040,69,0,13,1,1,96.036003,1,1,3,7,1,1
37184030,69,0,16,1,1,96.232323,1,1,3,10,1,1
11332010,68,0,12,1,1,97.097122,1,1,4,7,1,1
11332020,59,0,11,1,1,97.097122,1,1,3,7,1,1
49442020,65,0,5,1,1,97.590744,0,1,4,4,0,0
49442010,66,0,11,1,1,97.590744,0,0,3,7,1,0
12009040,72,0,17,1,1,97.660004,1,1,4,9,1,0
95275010,65,0,12,1,0,97.900002,1,1,3,7,1,0
32378040,71,0,12,1,1,98,0,1,3,7,1,1
74550010,65,0,12,1,1,98.139999,1,1,4,8,1,0
79662010,66,0,16,1,0,99.335999,0,0,3,10,1,0
84201020,65,0,12,1,0,99.568001,1,1,4,8,1,1
12520040,72,0,10,0,0,99.755363,1,1,2,7,0,0
84298020,67,0,14,1,0,100,1,1,4,9,1,1
48405030,69,0,14,1,1,100.004,1,1,4,8,0,0
48405020,68,0,17,1,1,100.004,1,0,3,11,0,1
32947010,67,0,12,1,1,100.025,1,1,3,8,0,0
87044010,68,0,16,1,1,100.38,1,1,4,10,0,1
52234020,65,0,17,1,0,100.632,1,1,4,10,1,0
22275010,68,0,13,0,0,100.704,1,0,1,7,1,0
46806010,65,0,12,1,0,100.784,1,0,3,7,1,1
46806020,68,0,13,1,1,100.784,1,1,3,8,1,1
43800030,69,0,17,1,0,100.8,1,1,4,10,1,1
43800020,69,0,16,1,0,100.8,0,1,3,9,1,1
11862020,66,0,10,1,0,101.008,0,1,4,6,1,1
47724010,67,0,12,1,1,101.188,1,1,3,7,1,0
47724040,70,0,16,1,1,101.188,1,1,3,10,1,1
38966010,66,0,17,0,1,101.312,1,0,2,10,1,0
81959010,65,0,11,1,1,101.56,1,1,3,7,1,0
84709040,71,0,13,1,0,102.4,1,1,3,8,1,0
98097020,68,0,12,1,0,102.409,0,1,3,7,1,1
81024020,65,0,12,1,0,102.486,0,0,3,7,1,1
81024030,71,0,17,1,1,102.486,0,1,3,9,0,0
87361010,67,0,12,1,1,102.94,1,1,3,8,1,0
87361040,82,0,12,1,1,102.94,1,1,4,8,1,0
32742010,66,0,12,1,1,103.328,1,1,4,8,1,0
33303030,73,0,17,1,1,103.41,1,1,3,11,1,1
73408020,66,0,17,1,1,103.804,1,1,4,9,1,0
15543010,67,0,12,1,1,103.856,1,1,4,7,1,0
15543020,67,0,9,1,1,103.856,1,1,3,5,1,1
16233010,67,0,12,1,0,104.054,1,1,3,8,1,1
16233020,65,0,13,1,1,104.054,1,1,3,9,1,1
76111020,65,0,12,1,1,104.172,1,1,3,8,1,1
11802010,65,0,14,1,1,104.3,1,0,4,9,1,1
17862040,69,0,12,1,0,104.496,1,1,3,7,1,1
17862010,67,0,13,1,1,104.496,1,1,3,7,1,1
83181020,65,0,17,1,0,105.886,1,0,3,10,1,1
40905010,68,0,16,1,1,106.6,1,1,4,9,1,0
40905020,67,0,17,1,1,106.6,1,1,3,9,1,1
78114020,66,0,17,1,1,107.2,1,1,3,10,1,0
76624030,70,0,14,1,0,107.2,1,1,3,8,1,0
78114010,66,0,16,1,1,107.2,1,1,3,10,1,0
35321010,68,0,17,1,1,107.23972,1,1,3,9,1,0
35321020,66,0,16,1,1,107.23972,1,1,4,9,1,1
54617010,68,0,17,1,1,107.248,1,1,4,11,0,0
14043020,69,0,10,1,1,108.128,1,0,4,7,1,1
34276010,68,0,17,1,0,108.5,1,1,4,9,1,0
34276020,67,0,13,1,1,108.5,1,0,4,8,1,0
35848010,68,0,16,1,0,108.86,0,1,4,10,1,0
16799010,67,0,12,1,1,109.20152,1,1,4,8,1,0
20676040,76,0,12,1,1,109.536,1,0,3,7,1,0
23807030,69,0,15,1,0,109.632,1,1,3,9,0,1
85481040,73,0,12,0,1,109.736,0,0,2,8,1,1
71660010,67,0,16,1,0,109.84,1,0,3,10,0,0
77540010,68,0,17,1,1,110.405,1,1,4,10,1,0
31883020,67,0,12,1,1,110.848,1,0,3,8,0,1
33511020,58,1,12,1,1,110.972,0,1,4,7,1,0
39138040,69,0,15,1,0,111,0,1,3,8,0,0
39138010,68,0,17,1,0,111,1,0,3,10,1,1
56550040,74,0,10,1,1,111.7112,1,1,4,6,1,1
38525010,68,0,17,1,1,111.967,1,0,3,10,1,0
76852010,65,0,17,1,1,112.556,1,1,3,10,1,1
76852040,71,0,17,1,1,112.556,0,1,4,11,0,0
13857010,69,0,8,1,0,112.56,1,0,3,6,0,0
13857020,65,0,12,1,0,112.56,1,1,4,7,1,0
11141010,66,0,16,1,0,112.71918,1,0,3,10,1,1
11141020,67,0,17,1,1,112.71918,1,1,4,11,1,0
47514020,61,0,17,1,1,113.05164,1,1,4,9,1,0
41188030,74,0,17,1,1,113.196,1,1,4,11,0,1
41188020,66,0,17,1,1,113.196,1,1,4,11,0,0
30769020,67,0,17,1,1,113.64,1,0,3,10,0,0
74354010,65,0,12,1,0,113.7157,1,0,3,8,1,0
81834010,66,0,15,1,1,114.2,1,1,3,9,0,1
18309010,69,1,12,1,0,115.132,1,1,3,7,1,0
50560020,66,0,12,1,0,115.426,1,0,4,7,1,0
24753030,72,0,14,1,1,115.72755,1,1,4,8,0,1
93269010,68,0,17,1,1,115.95147,1,1,3,9,1,0
93269040,70,0,16,1,1,115.95147,0,1,4,10,1,0
20369010,65,0,17,1,1,116.14,0,1,4,10,1,1
12273040,71,0,17,1,1,116.712,0,1,4,11,0,0
12273010,67,0,12,1,1,116.712,1,1,3,7,1,0
42503020,65,0,12,1,1,117.3,1,1,3,7,0,1
81933010,68,0,16,1,1,118.22,1,0,4,10,0,0
81933020,66,0,15,1,0,118.22,1,1,4,10,1,0
31626020,66,0,12,1,1,118.52866,1,1,3,7,1,1
31626030,70,0,14,1,1,118.52866,1,1,4,8,1,0
84101010,69,0,16,1,1,119.6,1,1,4,9,1,1
45236020,65,0,16,1,0,120.924,0,1,3,9,1,0
39183020,66,0,17,1,0,121.65,1,1,3,11,1,1
39183010,68,0,16,1,1,121.65,1,1,3,9,0,0
55654020,65,0,16,1,1,121.752,1,0,3,9,1,0
77604010,65,0,17,1,1,122,1,1,4,10,1,0
19770010,65,0,14,1,0,122.07359,1,1,3,8,1,1
19770020,66,0,14,1,0,122.07359,0,0,4,8,1,0
15056030,77,0,17,1,1,122.2,1,1,3,10,1,1
15056020,67,0,12,1,1,122.2,1,0,4,8,0,0
49713010,68,0,12,1,1,122.6,0,1,3,7,1,1
49713040,70,0,13,1,1,122.6,1,0,4,8,0,1
39186040,71,0,12,1,1,123.09,1,1,3,8,1,1
39186010,66,0,13,1,0,123.09,1,1,3,7,0,1
87521020,69,0,16,1,1,124.276,1,0,3,10,0,0
87521030,73,0,17,1,1,124.276,1,1,4,10,0,0
77921010,66,0,16,1,0,124.348,1,0,4,9,1,1
77921020,66,0,16,1,0,124.348,1,0,4,9,1,1
80614020,66,0,16,1,1,124.96,1,0,3,9,1,1
49059020,67,0,9,1,1,125.08,1,1,4,6,1,1
57669010,64,0,14,1,0,125.21,0,1,4,8,0,1
38977010,68,0,14,0,1,125.86066,0,1,2,8,0,0
36787020,67,0,12,1,1,126.38191,1,1,4,7,0,1
36787010,68,0,16,1,1,126.38191,1,0,4,10,0,0
22330010,67,0,13,1,0,126.73289,1,1,4,8,1,1
22330020,67,0,17,1,0,126.73289,1,0,3,9,1,0
63567010,65,0,15,1,1,126.76992,1,0,3,8,1,0
79991010,67,0,16,1,0,128.036,1,1,4,10,1,0
79991020,65,0,14,1,0,128.036,1,0,4,9,1,0
32634030,53,0,12,1,0,128.188,0,1,3,7,1,0
54641010,68,0,14,1,1,128.4133,1,1,3,8,1,0
54641020,66,0,14,1,1,128.4133,1,0,3,8,0,0
16700020,66,0,12,1,0,128.616,1,1,4,8,1,1
16700010,67,0,8,1,0,128.616,1,1,3,6,0,0
33884020,65,0,16,1,1,129.832,1,1,3,10,1,0
24880010,65,0,12,1,0,130.312,1,1,3,8,1,0
23140010,68,0,13,1,1,130.57201,0,1,4,7,1,0
77849020,69,0,17,1,0,130.808,1,0,4,11,1,0
30523030,71,0,14,1,1,131.7,1,1,3,9,1,0
30523020,65,0,12,1,1,131.7,1,1,4,8,1,0
57511040,56,0,14,1,0,131.892,0,1,4,8,1,1
38042010,69,0,17,1,1,133.32001,1,1,3,11,1,0
57544020,69,0,12,1,1,133.74266,0,0,4,7,1,1
77917020,67,0,14,1,0,134.2,0,0,3,9,1,0
77917030,73,0,14,1,0,134.2,0,1,3,8,1,1
16407010,66,0,16,1,1,134.53377,1,0,3,10,0,1
84754040,58,0,12,1,0,134.89999,1,1,4,8,1,0
82213020,61,0,16,1,1,135.18401,1,1,4,10,0,1
82213030,53,1,14,1,0,135.18401,1,1,3,8,1,0
21442010,66,0,14,1,0,135.936,1,1,3,9,0,1
48174010,65,0,17,1,1,137.806,1,1,3,11,1,0
20558020,65,0,16,1,1,138.06612,1,1,4,10,1,1
22168020,61,0,11,1,0,139.12,0,1,3,8,1,0
77300010,60,0,17,1,1,139.452,0,1,4,10,0,0
38064010,66,0,9,0,0,140.496,1,0,1,5,1,0
53879020,64,0,11,1,0,141.12,1,1,4,6,1,1
53352020,65,0,17,1,0,141.71063,1,1,4,10,1,0
76831010,67,0,12,0,1,142.92,1,0,1,7,1,0
54591010,67,0,17,1,1,144.248,1,1,3,10,1,0
54591020,68,0,17,1,0,144.248,1,1,4,9,1,1
76493020,65,0,12,1,1,145.53999,0,1,3,8,1,1
35519010,65,0,13,1,0,145.54401,1,1,3,8,1,0
82990030,72,0,12,1,0,145.58,1,0,4,7,1,0
15793020,67,0,13,1,0,146.17799,0,1,3,8,1,0
31337010,68,0,16,1,0,149.3,1,1,4,10,0,1
12276020,68,0,14,1,0,151.06,1,0,4,8,1,1
12276030,70,0,12,1,0,151.06,1,0,4,8,1,0
21316020,65,0,12,1,1,152.12399,1,0,3,8,0,0
14147010,66,0,13,1,1,152.244,1,0,3,8,1,1
45147010,65,0,16,1,0,154.12,1,1,3,9,1,0
19047030,73,1,5,1,1,154.2,1,0,3,3,0,1
38921010,67,0,13,1,0,156.05,1,1,4,8,0,1
32481010,67,0,17,1,1,158.996,1,0,4,10,1,1
17134010,64,0,15,1,0,159.9817,0,1,4,9,1,0
50763020,66,0,11,1,1,161.92,1,0,4,8,0,1
50763010,65,0,8,1,1,161.92,0,0,3,5,0,1
82525030,73,0,13,1,1,163.715,1,1,3,8,0,1
82525020,68,0,17,1,1,163.715,0,1,4,10,1,1
52118010,69,0,13,0,0,166,1,0,1,7,1,1
40148020,66,0,17,1,1,170.89543,1,1,4,9,0,0
40148030,70,0,17,1,1,170.89543,1,1,3,10,1,1
82038010,66,0,16,1,0,171.10001,1,0,4,10,0,0
76637010,65,0,17,1,1,172.5,0,1,3,10,0,1
12242020,66,0,12,1,0,172.74062,1,1,4,8,1,1
19687010,66,0,13,1,0,172.89999,1,1,4,9,0,1
90636020,65,0,12,1,1,173.2,1,1,4,7,0,1
90636010,67,0,10,1,1,173.2,1,1,3,6,1,1
12513010,69,0,6,1,1,174.75089,1,1,3,5,1,0
15752010,67,0,16,1,0,174.8,1,1,4,10,1,1
22522020,68,0,15,1,1,175.7,1,1,4,9,1,0
22522010,65,0,16,1,1,175.7,1,1,3,9,1,0
33006010,67,0,17,1,0,177.8,1,1,4,10,1,1
47602010,67,0,12,1,1,180.925,1,1,3,8,1,1
76645020,68,0,12,1,0,182.564,1,0,3,7,1,0
76645010,67,0,9,1,0,182.564,0,1,4,5,1,0
54540020,66,0,12,1,0,184.89999,1,1,3,7,0,1
54540030,75,0,8,1,0,184.89999,1,0,4,6,1,0
73779020,69,0,10,1,1,189.92384,1,1,3,7,1,1
73779010,66,0,12,1,1,189.92384,0,0,3,7,1,0
75927010,65,0,17,1,0,191.92247,1,1,3,11,0,0
78044010,68,0,17,1,1,196.315,1,1,3,9,1,0
23461030,73,0,6,1,0,197.68182,0,0,3,5,1,0
54594010,68,0,17,1,0,202.10001,1,1,4,11,1,1
54594020,67,0,13,1,1,202.10001,1,1,3,8,0,1
77612040,72,0,9,1,1,203.092,1,1,4,7,0,0
77612010,69,0,12,1,0,203.092,1,1,3,8,1,0
47699040,71,0,16,1,0,206.34743,1,0,3,9,1,0
47699010,66,0,14,1,1,206.34743,1,0,3,9,0,0
48091010,69,0,15,1,1,208.74214,0,1,4,10,1,0
50203020,68,0,12,1,1,208.89999,1,1,4,7,0,0
50203010,69,0,14,1,1,208.89999,1,0,4,9,1,0
30091010,68,0,17,0,1,212.04604,1,1,1,11,1,1
84535040,73,0,17,1,1,216.088,1,1,3,11,1,1
84535010,68,0,16,1,1,216.088,1,1,4,10,1,0
30423010,66,0,12,1,1,224.245,1,1,4,8,0,1
75699040,74,0,8,1,1,225.95158,0,1,4,6,1,1
30875010,68,0,13,0,1,232.12,1,0,2,8,0,0
83918010,68,0,12,1,0,233.51097,1,1,4,8,1,1
83918020,68,0,12,1,0,233.51097,1,1,4,8,0,1
15225010,66,0,17,1,0,234.368,1,1,4,10,0,0
17521010,66,0,16,1,0,236,1,0,3,9,1,1
22026020,68,0,12,1,0,239.21626,1,1,3,7,1,0
17235010,65,0,17,1,0,242.39795,1,0,4,10,1,1
86082010,66,0,15,1,1,253.39999,1,1,4,9,1,0
86082040,69,0,14,1,1,253.39999,0,1,3,9,1,0
31408010,66,0,17,1,1,254.44,1,0,3,10,1,0
79365010,66,0,13,0,0,259.34,1,1,2,8,1,0
55470010,65,0,12,1,0,267.20001,1,1,4,8,0,1
84177010,65,0,17,1,0,270.72,1,1,4,11,0,0
18531020,65,0,14,1,0,274.79999,1,1,3,9,1,0
18531030,71,0,17,1,0,274.79999,1,1,4,10,1,0
60969010,66,0,17,1,0,275.29172,1,0,4,10,1,0
35849010,65,0,16,1,0,283.06241,1,1,3,9,0,1
33827010,67,0,17,1,1,285.39999,1,1,4,10,1,0
22018020,61,0,13,1,0,288.1373,0,1,3,8,0,1
73155010,65,0,17,1,0,295.59,1,1,3,10,1,1
82258010,65,0,17,1,0,305.30621,1,0,3,10,0,0
50885010,66,0,16,0,1,308,1,1,1,10,1,1
14307010,66,0,16,0,1,315.70001,1,1,2,10,1,0
44503020,65,0,13,1,0,316.336,1,1,3,9,1,0
10475010,68,0,17,1,0,323.20691,1,0,3,11,1,1
31210010,68,0,12,1,0,331.10001,1,1,4,7,1,1
